Step,Molecule,Position_X,Position_Y,Position_Z,Velocity_X,Velocity_Y,Velocity_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Potential_Energy,Kinetic_Energy,Current_Temperature,Total_Energy
114850,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533244,1.005516,-0.121723
114900,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533245,1.005516,-0.121723
114950,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533245,1.005516,-0.121723
115000,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533245,1.005516,-0.121723
115050,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533245,1.005516,-0.121722
115100,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533245,1.005516,-0.121722
115150,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533245,1.005516,-0.121722
115200,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533245,1.005516,-0.121722
115250,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533245,1.005516,-0.121722
115300,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533245,1.005516,-0.121722
115350,0,1.000624,0.821024,0.130588,-0.690952,-0.186306,-0.744557,-1.719564,-1.410924,-0.224414,-0.654967,0.533245,1.005516,-0.121722
115400,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533246,1.005516,-0.121722
115450,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533246,1.005516,-0.121722
115500,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533246,1.005516,-0.121722
115550,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533246,1.005516,-0.121721
115600,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533246,1.005516,-0.121721
115650,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533246,1.005516,-0.121721
115700,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533246,1.005516,-0.121721
115750,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533246,1.005516,-0.121721
115800,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533246,1.005516,-0.121721
115850,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533247,1.005516,-0.121721
115900,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533247,1.005516,-0.121721
115950,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533247,1.005516,-0.121721
116000,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533247,1.005516,-0.121721
116050,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744558,-1.719564,-1.410924,-0.224414,-0.654967,0.533247,1.005516,-0.121720
116100,0,1.000624,0.821024,0.130588,-0.690953,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533247,1.005516,-0.121720
116150,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533247,1.005516,-0.121720
116200,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533247,1.005516,-0.121720
116250,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533247,1.005516,-0.121720
116300,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533247,1.005516,-0.121720
116350,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533248,1.005516,-0.121720
116400,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533248,1.005516,-0.121720
116450,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533248,1.005516,-0.121720
116500,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533248,1.005516,-0.121719
116550,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533248,1.005516,-0.121719
116600,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533248,1.005516,-0.121719
116650,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533248,1.005516,-0.121719
116700,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744559,-1.719564,-1.410924,-0.224414,-0.654967,0.533248,1.005516,-0.121719
116750,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533248,1.005516,-0.121719
116800,0,1.000624,0.821024,0.130588,-0.690954,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533249,1.005516,-0.121719
116850,0,1.000624,0.821024,0.130588,-0.690955,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533249,1.005516,-0.121719
116900,0,1.000624,0.821024,0.130588,-0.690955,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533249,1.005516,-0.121719
116950,0,1.000624,0.821024,0.130588,-0.690955,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533249,1.005516,-0.121719
117000,0,1.000624,0.821024,0.130588,-0.690955,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533249,1.005516,-0.121718
117050,0,1.000624,0.821024,0.130588,-0.690955,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533249,1.005516,-0.121718
117100,0,1.000624,0.821024,0.130588,-0.690955,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533249,1.005516,-0.121718
117150,0,1.000624,0.821024,0.130588,-0.690955,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533249,1.005516,-0.121718
117200,0,1.000624,0.821024,0.130588,-0.690955,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533249,1.005516,-0.121718
117250,0,1.000624,0.821024,0.130588,-0.690955,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533249,1.005516,-0.121718
117300,0,1.000624,0.821024,0.130588,-0.690955,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533250,1.005516,-0.121718
117350,0,1.000624,0.821024,0.130588,-0.690955,-0.186306,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533250,1.005516,-0.121718
117400,0,1.000624,0.821024,0.130588,-0.690955,-0.186307,-0.744560,-1.719564,-1.410924,-0.224414,-0.654967,0.533250,1.005516,-0.121718
117450,0,1.000624,0.821024,0.130588,-0.690955,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533250,1.005516,-0.121717
117500,0,1.000624,0.821024,0.130588,-0.690955,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533250,1.005516,-0.121717
117550,0,1.000624,0.821024,0.130588,-0.690955,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533250,1.005516,-0.121717
117600,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533250,1.005516,-0.121717
117650,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533250,1.005516,-0.121717
117700,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533250,1.005516,-0.121717
117750,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533250,1.005516,-0.121717
117800,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533251,1.005516,-0.121717
117850,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533251,1.005516,-0.121717
117900,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533251,1.005517,-0.121717
117950,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533251,1.005517,-0.121716
118000,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533251,1.005517,-0.121716
118050,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533251,1.005517,-0.121716
118100,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744561,-1.719564,-1.410924,-0.224414,-0.654967,0.533251,1.005517,-0.121716
118150,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533251,1.005517,-0.121716
118200,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533251,1.005517,-0.121716
118250,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533252,1.005517,-0.121716
118300,0,1.000624,0.821024,0.130588,-0.690956,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533252,1.005517,-0.121716
118350,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533252,1.005517,-0.121716
118400,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533252,1.005517,-0.121716
118450,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533252,1.005517,-0.121715
118500,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533252,1.005517,-0.121715
118550,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533252,1.005517,-0.121715
118600,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533252,1.005517,-0.121715
118650,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533252,1.005517,-0.121715
118700,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533252,1.005517,-0.121715
118750,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533253,1.005517,-0.121715
118800,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744562,-1.719564,-1.410924,-0.224414,-0.654967,0.533253,1.005517,-0.121715
118850,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533253,1.005517,-0.121715
118900,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533253,1.005517,-0.121714
118950,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533253,1.005517,-0.121714
119000,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533253,1.005517,-0.121714
119050,0,1.000624,0.821024,0.130588,-0.690957,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533253,1.005517,-0.121714
119100,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533253,1.005517,-0.121714
119150,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533253,1.005517,-0.121714
119200,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533254,1.005517,-0.121714
119250,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533254,1.005517,-0.121714
119300,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533254,1.005517,-0.121714
119350,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533254,1.005517,-0.121714
119400,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533254,1.005517,-0.121713
119450,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744563,-1.719564,-1.410924,-0.224414,-0.654967,0.533254,1.005517,-0.121713
119500,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533254,1.005517,-0.121713
119550,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533254,1.005517,-0.121713
119600,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533254,1.005517,-0.121713
119650,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533254,1.005517,-0.121713
119700,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533255,1.005517,-0.121713
119750,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533255,1.005517,-0.121713
119800,0,1.000624,0.821024,0.130588,-0.690958,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533255,1.005517,-0.121713
119850,0,1.000624,0.821024,0.130588,-0.690959,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533255,1.005517,-0.121712
119900,0,1.000624,0.821024,0.130588,-0.690959,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533255,1.005517,-0.121712
119950,0,1.000624,0.821024,0.130588,-0.690959,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533255,1.005517,-0.121712
120000,0,1.000624,0.821024,0.130588,-0.690959,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533255,1.005517,-0.121712
120050,0,1.000624,0.821024,0.130588,-0.690959,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533255,1.005517,-0.121712
120100,0,1.000624,0.821024,0.130588,-0.690959,-0.186307,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533255,1.005517,-0.121712
120150,0,1.000624,0.821024,0.130588,-0.690959,-0.186308,-0.744564,-1.719564,-1.410924,-0.224414,-0.654967,0.533256,1.005517,-0.121712
120200,0,1.000624,0.821024,0.130588,-0.690959,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533256,1.005517,-0.121712
120250,0,1.000624,0.821024,0.130588,-0.690959,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533256,1.005517,-0.121712
120300,0,1.000624,0.821024,0.130588,-0.690959,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533256,1.005517,-0.121712
120350,0,1.000624,0.821024,0.130588,-0.690959,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533256,1.005517,-0.121711
120400,0,1.000624,0.821024,0.130588,-0.690959,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533256,1.005517,-0.121711
120450,0,1.000624,0.821024,0.130588,-0.690959,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533256,1.005517,-0.121711
120500,0,1.000624,0.821024,0.130588,-0.690959,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533256,1.005517,-0.121711
120550,0,1.000624,0.821024,0.130588,-0.690959,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533256,1.005517,-0.121711
120600,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533256,1.005517,-0.121711
120650,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533257,1.005517,-0.121711
120700,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533257,1.005517,-0.121711
120750,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533257,1.005517,-0.121711
120800,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533257,1.005517,-0.121711
120850,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744565,-1.719564,-1.410924,-0.224414,-0.654967,0.533257,1.005517,-0.121710
120900,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533257,1.005517,-0.121710
120950,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533257,1.005517,-0.121710
121000,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533257,1.005517,-0.121710
121050,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533257,1.005517,-0.121710
121100,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533257,1.005517,-0.121710
121150,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533258,1.005517,-0.121710
121200,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533258,1.005517,-0.121710
121250,0,1.000624,0.821024,0.130588,-0.690960,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533258,1.005517,-0.121710
121300,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533258,1.005517,-0.121709
121350,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533258,1.005517,-0.121709
121400,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533258,1.005517,-0.121709
121450,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533258,1.005517,-0.121709
121500,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533258,1.005517,-0.121709
121550,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744566,-1.719564,-1.410924,-0.224414,-0.654967,0.533258,1.005517,-0.121709
121600,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533259,1.005517,-0.121709
121650,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533259,1.005517,-0.121709
121700,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533259,1.005517,-0.121709
121750,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533259,1.005517,-0.121709
121800,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533259,1.005517,-0.121708
121850,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533259,1.005517,-0.121708
121900,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533259,1.005517,-0.121708
121950,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533259,1.005517,-0.121708
122000,0,1.000624,0.821024,0.130588,-0.690961,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533259,1.005517,-0.121708
122050,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533259,1.005517,-0.121708
122100,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533260,1.005517,-0.121708
122150,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533260,1.005517,-0.121708
122200,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744567,-1.719564,-1.410924,-0.224414,-0.654967,0.533260,1.005517,-0.121708
122250,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744568,-1.719564,-1.410924,-0.224414,-0.654967,0.533260,1.005517,-0.121707
122300,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744568,-1.719564,-1.410924,-0.224414,-0.654967,0.533260,1.005517,-0.121707
122350,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744568,-1.719564,-1.410924,-0.224414,-0.654967,0.533260,1.005517,-0.121707
122400,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744568,-1.719564,-1.410924,-0.224414,-0.654967,0.533260,1.005517,-0.121707
122450,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744568,-1.719564,-1.410924,-0.224414,-0.654967,0.533260,1.005517,-0.121707
122500,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744568,-1.719564,-1.410924,-0.224414,-0.654967,0.533260,1.005517,-0.121707
122550,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744568,-1.719564,-1.410924,-0.224414,-0.654967,0.533261,1.005517,-0.121707
122600,0,1.000624,0.821024,0.130588,-0.690962,-0.186308,-0.744568,-1.719564,-1.410924,-0.224414,-0.654967,0.533261,1.005517,-0.121707
